train,temp_location3,temp_location6,temp_location2,temp_location4,temp_location5,temp_location1,solar_location3,solar_location6,solar_location2,solar_location4,solar_location5,solar_location1,month,week,day,hour,year
train,10.36,10.75,10.7,10.89,10.92,10.6,135.62,55.09,69.38,203.56,79.81,72.03,4,3,1,9,2018
train,10.36,10.75,10.7,10.89,10.92,10.6,135.62,55.09,69.38,203.56,79.81,72.03,4,3,1,9,2018
train,10.86,10.73,10.85,11.08,10.93,10.81,124.47,234.69,114.97,213.56,299.75,124.81,4,3,1,10,2018
train,10.86,10.73,10.85,11.08,10.93,10.81,124.47,234.69,114.97,213.56,299.75,124.81,4,3,1,10,2018
train,11.26,10.81,11.0,11.36,11.14,10.96,103.97,431.12,214.5,184.56,326.75,190.19,4,3,1,11,2018
train,11.26,10.81,11.0,11.36,11.14,10.96,103.97,431.12,214.5,184.56,326.75,190.19,4,3,1,11,2018
train,11.36,11.05,11.36,11.64,11.21,11.28,176.12,485.25,298.0,137.5,218.5,212.0,4,3,1,12,2018
train,11.36,11.05,11.36,11.64,11.21,11.28,176.12,485.25,298.0,137.5,218.5,212.0,4,3,1,12,2018
train,11.89,11.16,11.82,11.91,11.23,11.55,217.69,250.62,239.38,127.72,168.62,196.06,4,3,1,13,2018
train,11.89,11.16,11.82,11.91,11.23,11.55,217.69,250.62,239.38,127.72,168.62,196.06,4,3,1,13,2018
train,12.28,11.06,11.81,12.42,11.28,11.71,208.0,142.75,197.44,181.0,182.25,245.94,4,3,1,14,2018
train,12.28,11.06,11.81,12.42,11.28,11.71,208.0,142.75,197.44,181.0,182.25,245.94,4,3,1,14,2018
train,12.43,10.97,11.79,13.05,11.41,12.16,242.31,154.25,241.5,175.75,216.0,263.5,4,3,1,15,2018
train,12.43,10.97,11.79,13.05,11.41,12.16,242.31,154.25,241.5,175.75,216.0,263.5,4,3,1,15,2018
train,12.91,11.0,12.18,13.21,11.51,12.48,206.5,127.75,180.75,169.38,142.81,181.56,4,3,1,16,2018
train,12.91,11.0,12.18,13.21,11.51,12.48,206.5,127.75,180.75,169.38,142.81,181.56,4,3,1,16,2018
train,12.97,11.15,12.19,13.18,11.58,12.34,94.97,67.28,104.41,110.69,62.69,69.84,4,3,1,17,2018
train,12.97,11.15,12.19,13.18,11.58,12.34,94.97,67.28,104.41,110.69,62.69,69.84,4,3,1,17,2018
train,12.18,11.28,11.92,12.9,11.6,11.72,31.09,19.18,29.49,31.5,15.23,32.2,4,3,1,18,2018
train,12.18,11.28,11.92,12.9,11.6,11.72,31.09,19.18,29.49,31.5,15.23,32.2,4,3,1,18,2018
train,11.22,11.29,11.36,12.34,11.34,10.89,1.38,0.51,1.6,0.89,1.34,2.63,4,3,1,19,2018
train,11.22,11.29,11.36,12.34,11.34,10.89,1.38,0.51,1.6,0.89,1.34,2.63,4,3,1,19,2018
train,10.2,11.2,10.76,11.64,11.13,10.11,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,20,2018
train,10.2,11.2,10.76,11.64,11.13,10.11,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,20,2018
train,9.58,10.9,10.08,10.55,10.72,9.63,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,21,2018
train,9.58,10.9,10.08,10.55,10.72,9.63,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,21,2018
train,9.02,10.49,9.64,9.24,10.42,9.24,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,22,2018
train,9.02,10.49,9.64,9.24,10.42,9.24,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,22,2018
train,8.48,10.23,9.3,8.09,10.21,8.94,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,23,2018
train,8.48,10.23,9.3,8.09,10.21,8.94,0.0,0.0,0.0,0.0,0.0,0.0,4,3,1,23,2018
train,8.17,9.97,8.69,7.63,10.06,8.62,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,0,2018
train,8.17,9.97,8.69,7.63,10.06,8.62,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,0,2018
train,7.98,9.84,8.22,7.48,9.97,8.27,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,1,2018
train,7.98,9.84,8.22,7.48,9.97,8.27,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,1,2018
train,7.57,9.75,7.9,7.55,9.84,7.88,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,2,2018
train,7.57,9.75,7.9,7.55,9.84,7.88,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,2,2018
train,7.36,9.62,7.51,7.11,9.71,7.52,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,3,2018
train,7.36,9.62,7.51,7.11,9.71,7.52,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,3,2018
train,7.16,9.55,7.22,6.91,9.72,7.34,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,4,2018
train,7.16,9.55,7.22,6.91,9.72,7.34,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,4,2018
train,6.63,9.53,7.05,6.68,9.73,7.32,30.91,30.1,27.14,34.83,26.23,26.69,4,3,2,5,2018
train,6.63,9.53,7.05,6.68,9.73,7.32,30.91,30.1,27.14,34.83,26.23,26.69,4,3,2,5,2018
train,7.06,9.72,7.49,6.78,9.82,7.95,152.88,162.75,139.38,130.12,153.44,137.62,4,3,2,6,2018
train,7.06,9.72,7.49,6.78,9.82,7.95,152.88,162.75,139.38,130.12,153.44,137.62,4,3,2,6,2018
train,8.14,9.93,8.48,7.96,10.03,8.97,280.5,318.5,292.38,326.88,305.62,251.44,4,3,2,7,2018
train,8.14,9.93,8.48,7.96,10.03,8.97,280.5,318.5,292.38,326.88,305.62,251.44,4,3,2,7,2018
train,9.13,10.18,9.58,9.46,10.29,9.48,373.62,476.12,478.62,481.75,469.25,460.0,4,3,2,8,2018
train,9.13,10.18,9.58,9.46,10.29,9.48,373.62,476.12,478.62,481.75,469.25,460.0,4,3,2,8,2018
train,9.74,10.43,10.29,10.52,10.51,10.01,441.75,606.75,589.75,569.25,587.25,578.5,4,3,2,9,2018
train,9.74,10.43,10.29,10.52,10.51,10.01,441.75,606.75,589.75,569.25,587.25,578.5,4,3,2,9,2018
train,10.1,10.65,10.82,11.18,10.73,10.42,600.25,684.0,674.0,606.75,655.25,662.0,4,3,2,10,2018
train,10.1,10.65,10.82,11.18,10.73,10.42,600.25,684.0,674.0,606.75,655.25,662.0,4,3,2,10,2018
train,10.57,10.84,11.2,11.37,10.88,10.7,618.0,605.25,600.25,613.0,683.75,589.0,4,3,2,11,2018
train,10.57,10.84,11.2,11.37,10.88,10.7,618.0,605.25,600.25,613.0,683.75,589.0,4,3,2,11,2018
train,10.67,10.87,11.18,11.53,10.93,10.64,470.12,558.75,498.25,562.75,548.25,483.88,4,3,2,12,2018
train,10.67,10.87,11.18,11.53,10.93,10.64,470.12,558.75,498.25,562.75,548.25,483.88,4,3,2,12,2018
train,10.23,10.84,11.03,11.52,10.89,10.54,420.0,475.0,442.5,489.12,490.38,415.62,4,3,2,13,2018
train,10.23,10.84,11.03,11.52,10.89,10.54,420.0,475.0,442.5,489.12,490.38,415.62,4,3,2,13,2018
train,9.99,10.83,10.91,11.22,10.94,10.4,365.38,420.5,363.88,361.12,506.38,392.88,4,3,2,14,2018
train,9.99,10.83,10.91,11.22,10.94,10.4,365.38,420.5,363.88,361.12,506.38,392.88,4,3,2,14,2018
train,9.85,10.92,10.72,10.5,11.07,10.3,347.62,379.0,340.12,214.06,458.88,379.88,4,3,2,15,2018
train,9.85,10.92,10.72,10.5,11.07,10.3,347.62,379.0,340.12,214.06,458.88,379.88,4,3,2,15,2018
train,9.7,10.9,10.52,9.95,10.99,10.2,275.5,273.88,268.5,155.75,338.0,328.88,4,3,2,16,2018
train,9.7,10.9,10.52,9.95,10.99,10.2,275.5,273.88,268.5,155.75,338.0,328.88,4,3,2,16,2018
train,9.36,10.78,10.15,9.69,10.89,10.01,196.81,167.31,163.88,115.78,226.06,238.0,4,3,2,17,2018
train,9.36,10.78,10.15,9.69,10.89,10.01,196.81,167.31,163.88,115.78,226.06,238.0,4,3,2,17,2018
train,8.99,10.67,9.67,9.22,10.81,9.66,87.62,76.25,85.38,62.77,91.94,95.06,4,3,2,18,2018
train,8.99,10.67,9.67,9.22,10.81,9.66,87.62,76.25,85.38,62.77,91.94,95.06,4,3,2,18,2018
train,8.23,10.52,8.95,8.44,10.66,8.92,4.0,3.28,3.7,2.5,4.1,4.3,4,3,2,19,2018
train,8.23,10.52,8.95,8.44,10.66,8.92,4.0,3.28,3.7,2.5,4.1,4.3,4,3,2,19,2018
train,7.63,10.36,8.28,7.65,10.5,8.45,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,20,2018
train,7.63,10.36,8.28,7.65,10.5,8.45,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,20,2018
train,7.54,10.27,8.04,7.35,10.45,8.57,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,21,2018
train,7.54,10.27,8.04,7.35,10.45,8.57,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,21,2018
train,7.52,10.19,8.01,7.08,10.36,8.54,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,22,2018
train,7.52,10.19,8.01,7.08,10.36,8.54,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,22,2018
train,7.32,10.13,7.79,6.62,10.26,8.45,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,23,2018
train,7.32,10.13,7.79,6.62,10.26,8.45,0.0,0.0,0.0,0.0,0.0,0.0,4,3,2,23,2018
train,7.12,10.07,7.57,6.34,10.18,8.26,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,0,2018
train,7.12,10.07,7.57,6.34,10.18,8.26,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,0,2018
train,6.82,9.93,7.24,6.11,10.16,8.04,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,1,2018
train,6.82,9.93,7.24,6.11,10.16,8.04,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,1,2018
train,6.53,9.83,6.87,5.92,10.08,7.53,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,2,2018
train,6.53,9.83,6.87,5.92,10.08,7.53,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,2,2018
train,6.36,9.79,6.67,5.72,10.03,7.29,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,3,2018
train,6.36,9.79,6.67,5.72,10.03,7.29,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,3,2018
train,6.2,9.75,6.41,5.5,10.03,7.06,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4,2018
train,6.2,9.75,6.41,5.5,10.03,7.06,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,4,2018
train,6.09,9.69,6.2,5.34,9.92,6.78,28.23,24.7,29.21,36.64,24.81,24.48,4,3,3,5,2018
train,6.09,9.69,6.2,5.34,9.92,6.78,28.23,24.7,29.21,36.64,24.81,24.48,4,3,3,5,2018
train,6.61,9.82,7.0,6.21,9.94,7.43,129.31,128.31,132.62,155.75,151.25,127.0,4,3,3,6,2018
train,6.61,9.82,7.0,6.21,9.94,7.43,129.31,128.31,132.62,155.75,151.25,127.0,4,3,3,6,2018
train,7.66,10.03,8.07,7.55,10.09,8.4,288.38,268.88,295.12,313.38,314.5,283.25,4,3,3,7,2018
train,7.66,10.03,8.07,7.55,10.09,8.4,288.38,268.88,295.12,313.38,314.5,283.25,4,3,3,7,2018
train,8.73,10.22,9.18,9.04,10.26,9.13,396.12,403.88,421.88,450.12,466.62,408.38,4,3,3,8,2018
train,8.73,10.22,9.18,9.04,10.26,9.13,396.12,403.88,421.88,450.12,466.62,408.38,4,3,3,8,2018
train,9.39,10.37,9.83,9.99,10.42,9.66,447.12,607.0,490.88,570.25,594.25,484.62,4,3,3,9,2018
train,9.39,10.37,9.83,9.99,10.42,9.66,447.12,607.0,490.88,570.25,594.25,484.62,4,3,3,9,2018
train,9.77,10.53,10.23,10.71,10.58,9.97,475.12,677.0,608.0,612.25,640.0,598.0,4,3,3,10,2018
train,9.77,10.53,10.23,10.71,10.58,9.97,475.12,677.0,608.0,612.25,640.0,598.0,4,3,3,10,2018
train,10.05,10.65,10.77,11.16,10.7,10.46,554.0,697.25,660.5,646.25,656.75,622.0,4,3,3,11,2018
train,10.05,10.65,10.77,11.16,10.7,10.46,554.0,697.25,660.5,646.25,656.75,622.0,4,3,3,11,2018
train,10.43,10.77,11.07,11.37,10.83,10.68,638.75,727.0,648.0,673.5,734.0,622.25,4,3,3,12,2018
train,10.43,10.77,11.07,11.37,10.83,10.68,638.75,727.0,648.0,673.5,734.0,622.25,4,3,3,12,2018
train,10.74,10.88,11.21,11.58,10.96,10.8,639.0,735.5,619.5,658.5,746.25,617.25,4,3,3,13,2018
train,10.74,10.88,11.21,11.58,10.96,10.8,639.0,735.5,619.5,658.5,746.25,617.25,4,3,3,13,2018
train,10.81,10.96,11.26,11.71,11.04,10.87,543.25,661.25,580.75,595.5,638.25,596.5,4,3,3,14,2018
train,10.81,10.96,11.26,11.71,11.04,10.87,543.25,661.25,580.75,595.5,638.25,596.5,4,3,3,14,2018
train,10.66,10.96,11.25,11.62,11.02,10.95,407.88,534.5,434.0,478.0,487.5,481.12,4,3,3,15,2018
train,10.66,10.96,11.25,11.62,11.02,10.95,407.88,534.5,434.0,478.0,487.5,481.12,4,3,3,15,2018
train,10.29,10.87,10.9,11.29,10.93,10.74,293.25,253.44,233.69,303.75,206.0,224.38,4,3,3,16,2018
train,10.29,10.87,10.9,11.29,10.93,10.74,293.25,253.44,233.69,303.75,206.0,224.38,4,3,3,16,2018
train,9.91,10.67,10.4,10.7,10.76,10.12,120.53,90.12,85.25,164.75,82.47,92.19,4,3,3,17,2018
train,9.91,10.67,10.4,10.7,10.76,10.12,120.53,90.12,85.25,164.75,82.47,92.19,4,3,3,17,2018
train,9.19,10.46,9.71,9.9,10.59,9.5,30.2,27.1,28.1,56.64,28.95,30.39,4,3,3,18,2018
train,9.19,10.46,9.71,9.9,10.59,9.5,30.2,27.1,28.1,56.64,28.95,30.39,4,3,3,18,2018
train,8.23,10.23,8.91,8.35,10.35,8.79,1.67,1.28,1.47,1.65,1.61,1.71,4,3,3,19,2018
train,8.23,10.23,8.91,8.35,10.35,8.79,1.67,1.28,1.47,1.65,1.61,1.71,4,3,3,19,2018
train,7.46,10.05,8.28,7.52,10.07,8.14,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,20,2018
train,7.46,10.05,8.28,7.52,10.07,8.14,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,20,2018
train,7.15,9.9,7.99,7.27,9.96,7.85,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,21,2018
train,7.15,9.9,7.99,7.27,9.96,7.85,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,21,2018
train,6.86,9.84,7.73,7.0,9.97,7.65,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,22,2018
train,6.86,9.84,7.73,7.0,9.97,7.65,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,22,2018
train,6.6,9.8,7.61,6.76,9.98,7.63,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,23,2018
train,6.6,9.8,7.61,6.76,9.98,7.63,0.0,0.0,0.0,0.0,0.0,0.0,4,3,3,23,2018
train,6.44,9.77,7.57,6.59,10.0,7.72,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,0,2018
train,6.44,9.77,7.57,6.59,10.0,7.72,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,0,2018
train,6.44,9.79,7.63,6.39,10.01,7.73,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,1,2018
train,6.44,9.79,7.63,6.39,10.01,7.73,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,1,2018
train,6.39,9.88,7.76,6.18,10.04,7.74,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,2,2018
train,6.39,9.88,7.76,6.18,10.04,7.74,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,2,2018
train,6.35,9.96,7.95,6.1,10.11,7.81,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,3,2018
train,6.35,9.96,7.95,6.1,10.11,7.81,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,3,2018
train,6.45,9.98,8.15,6.06,10.09,7.97,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,4,2018
train,6.45,9.98,8.15,6.06,10.09,7.97,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,4,2018
train,6.58,9.98,8.27,6.03,10.05,8.13,4.71,9.86,6.49,7.06,5.81,4.81,4,3,4,5,2018
train,6.58,9.98,8.27,6.03,10.05,8.13,4.71,9.86,6.49,7.06,5.81,4.81,4,3,4,5,2018
train,6.73,9.94,8.39,6.1,9.98,8.23,26.3,47.77,38.39,28.38,30.27,27.29,4,3,4,6,2018
train,6.73,9.94,8.39,6.1,9.98,8.23,26.3,47.77,38.39,28.38,30.27,27.29,4,3,4,6,2018
train,6.9,9.92,8.64,6.19,9.94,8.35,59.23,84.38,79.94,63.38,76.72,61.14,4,3,4,7,2018
train,6.9,9.92,8.64,6.19,9.94,8.35,59.23,84.38,79.94,63.38,76.72,61.14,4,3,4,7,2018
train,7.34,9.62,8.77,6.48,9.91,8.43,92.69,139.62,125.06,114.25,147.19,135.88,4,3,4,8,2018
train,7.34,9.62,8.77,6.48,9.91,8.43,92.69,139.62,125.06,114.25,147.19,135.88,4,3,4,8,2018
train,7.72,9.49,8.53,7.09,10.05,8.6,163.5,190.88,212.69,154.19,181.88,225.31,4,3,4,9,2018
train,7.72,9.49,8.53,7.09,10.05,8.6,163.5,190.88,212.69,154.19,181.88,225.31,4,3,4,9,2018
train,8.01,9.94,8.66,7.55,10.22,9.11,264.88,140.44,217.0,178.94,295.75,266.0,4,3,4,10,2018
train,8.01,9.94,8.66,7.55,10.22,9.11,264.88,140.44,217.0,178.94,295.75,266.0,4,3,4,10,2018
train,8.41,10.3,9.03,7.76,10.52,9.46,303.38,359.25,155.5,184.56,369.38,250.19,4,3,4,11,2018
train,8.41,10.3,9.03,7.76,10.52,9.46,303.38,359.25,155.5,184.56,369.38,250.19,4,3,4,11,2018
train,8.83,10.54,9.18,8.08,10.76,9.59,270.38,614.5,251.12,176.25,514.0,295.88,4,3,4,12,2018
train,8.83,10.54,9.18,8.08,10.76,9.59,270.38,614.5,251.12,176.25,514.0,295.88,4,3,4,12,2018
train,9.11,10.82,9.82,8.47,10.99,9.99,157.88,608.75,267.88,177.31,429.75,245.31,4,3,4,13,2018
train,9.11,10.82,9.82,8.47,10.99,9.99,157.88,608.75,267.88,177.31,429.75,245.31,4,3,4,13,2018
train,8.99,10.87,10.29,8.88,11.02,10.11,160.06,523.75,278.25,189.56,309.88,230.12,4,3,4,14,2018
train,8.99,10.87,10.29,8.88,11.02,10.11,160.06,523.75,278.25,189.56,309.88,230.12,4,3,4,14,2018
train,9.11,10.98,10.69,9.26,11.09,10.29,148.75,417.0,197.25,118.44,241.81,184.06,4,3,4,15,2018
train,9.11,10.98,10.69,9.26,11.09,10.29,148.75,417.0,197.25,118.44,241.81,184.06,4,3,4,15,2018
train,9.13,11.02,10.5,9.11,11.17,10.04,127.16,293.5,211.12,118.88,150.12,173.19,4,3,4,16,2018
train,9.13,11.02,10.5,9.11,11.17,10.04,127.16,293.5,211.12,118.88,150.12,173.19,4,3,4,16,2018
train,8.95,11.09,10.45,9.06,11.15,9.85,98.16,110.88,92.25,80.28,86.53,118.5,4,3,4,17,2018
train,8.95,11.09,10.45,9.06,11.15,9.85,98.16,110.88,92.25,80.28,86.53,118.5,4,3,4,17,2018
train,8.65,11.03,9.82,8.68,11.0,9.41,46.69,35.14,32.03,36.28,36.97,52.56,4,3,4,18,2018
train,8.65,11.03,9.82,8.68,11.0,9.41,46.69,35.14,32.03,36.28,36.97,52.56,4,3,4,18,2018
train,8.09,10.85,9.15,8.05,10.6,8.78,2.88,2.27,2.48,1.98,3.88,3.98,4,3,4,19,2018
train,8.09,10.85,9.15,8.05,10.6,8.78,2.88,2.27,2.48,1.98,3.88,3.98,4,3,4,19,2018
train,7.52,10.46,8.49,7.41,10.1,8.14,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,20,2018
train,7.52,10.46,8.49,7.41,10.1,8.14,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,20,2018
train,7.32,9.99,8.1,7.0,9.76,8.01,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,21,2018
train,7.32,9.99,8.1,7.0,9.76,8.01,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,21,2018
train,7.14,9.63,7.77,6.94,9.59,7.77,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,22,2018
train,7.14,9.63,7.77,6.94,9.59,7.77,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,22,2018
train,6.96,9.39,7.53,6.83,9.5,7.51,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,23,2018
train,6.96,9.39,7.53,6.83,9.5,7.51,0.0,0.0,0.0,0.0,0.0,0.0,4,3,4,23,2018
train,6.64,9.23,7.28,6.65,9.36,7.04,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,0,2018
train,6.64,9.23,7.28,6.65,9.36,7.04,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,0,2018
train,6.22,9.08,6.99,6.42,9.07,6.65,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,1,2018
train,6.22,9.08,6.99,6.42,9.07,6.65,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,1,2018
train,5.89,8.87,6.59,6.07,8.74,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,2,2018
train,5.89,8.87,6.59,6.07,8.74,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,2,2018
train,5.61,8.64,6.27,5.73,8.45,5.78,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,3,2018
train,5.61,8.64,6.27,5.73,8.45,5.78,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,3,2018
train,5.54,8.53,6.01,5.57,8.4,5.94,0.0,0.0,0.0,0.01,0.0,0.0,4,4,5,4,2018
train,5.54,8.53,6.01,5.57,8.4,5.94,0.0,0.0,0.0,0.01,0.0,0.0,4,4,5,4,2018
train,5.5,8.45,5.88,5.55,8.36,6.23,22.56,32.27,28.36,13.04,29.06,22.33,4,4,5,5,2018
train,5.5,8.45,5.88,5.55,8.36,6.23,22.56,32.27,28.36,13.04,29.06,22.33,4,4,5,5,2018
train,5.93,8.58,6.5,5.51,8.49,6.58,105.28,148.62,125.44,54.53,153.44,116.78,4,4,5,6,2018
train,5.93,8.58,6.5,5.51,8.49,6.58,105.28,148.62,125.44,54.53,153.44,116.78,4,4,5,6,2018
train,6.56,8.83,7.16,5.73,8.79,7.24,256.25,277.5,269.5,108.88,309.25,295.12,4,4,5,7,2018
train,6.56,8.83,7.16,5.73,8.79,7.24,256.25,277.5,269.5,108.88,309.25,295.12,4,4,5,7,2018
train,7.33,8.94,7.86,6.15,8.98,8.02,407.88,409.0,470.75,195.12,453.25,486.88,4,4,5,8,2018
train,7.33,8.94,7.86,6.15,8.98,8.02,407.88,409.0,470.75,195.12,453.25,486.88,4,4,5,8,2018
train,8.37,9.34,8.99,6.97,9.46,9.13,596.25,557.75,597.25,335.88,589.25,617.0,4,4,5,9,2018
train,8.37,9.34,8.99,6.97,9.46,9.13,596.25,557.75,597.25,335.88,589.25,617.0,4,4,5,9,2018
train,9.32,9.63,9.76,7.96,9.77,9.85,671.5,686.25,682.25,404.38,710.5,719.5,4,4,5,10,2018
train,9.32,9.63,9.76,7.96,9.77,9.85,671.5,686.25,682.25,404.38,710.5,719.5,4,4,5,10,2018
train,9.91,9.92,10.32,8.76,10.08,10.47,739.25,775.5,622.25,506.12,786.75,767.25,4,4,5,11,2018
train,9.91,9.92,10.32,8.76,10.08,10.47,739.25,775.5,622.25,506.12,786.75,767.25,4,4,5,11,2018
train,10.5,10.13,10.47,9.54,10.38,10.98,757.0,775.25,727.75,576.5,793.25,753.25,4,4,5,12,2018
train,10.5,10.13,10.47,9.54,10.38,10.98,757.0,775.25,727.75,576.5,793.25,753.25,4,4,5,12,2018
train,10.92,10.32,10.96,10.13,10.59,11.21,702.0,714.25,681.5,593.0,716.25,691.25,4,4,5,13,2018
train,10.92,10.32,10.96,10.13,10.59,11.21,702.0,714.25,681.5,593.0,716.25,691.25,4,4,5,13,2018
train,11.09,10.53,11.17,10.51,10.73,11.3,636.5,585.25,586.75,566.25,672.5,650.25,4,4,5,14,2018
train,11.09,10.53,11.17,10.51,10.73,11.3,636.5,585.25,586.75,566.25,672.5,650.25,4,4,5,14,2018
train,11.16,10.61,11.24,10.66,10.9,11.41,522.75,511.38,487.88,410.5,513.0,502.25,4,4,5,15,2018
train,11.16,10.61,11.24,10.66,10.9,11.41,522.75,511.38,487.88,410.5,513.0,502.25,4,4,5,15,2018
train,11.02,10.68,11.16,10.39,11.0,11.29,387.25,336.25,311.25,284.25,364.62,373.75,4,4,5,16,2018
train,11.02,10.68,11.16,10.39,11.0,11.29,387.25,336.25,311.25,284.25,364.62,373.75,4,4,5,16,2018
train,10.73,10.64,10.86,10.03,11.04,11.11,232.94,213.75,189.75,133.94,224.0,236.81,4,4,5,17,2018
train,10.73,10.64,10.86,10.03,11.04,11.11,232.94,213.75,189.75,133.94,224.0,236.81,4,4,5,17,2018
train,10.08,10.53,10.36,9.32,10.96,10.64,85.53,84.16,79.09,57.36,81.06,85.94,4,4,5,18,2018
train,10.08,10.53,10.36,9.32,10.96,10.64,85.53,84.16,79.09,57.36,81.06,85.94,4,4,5,18,2018
train,8.71,10.23,9.25,8.02,10.81,9.52,5.92,5.08,4.9,3.54,5.61,6.52,4,4,5,19,2018
train,8.71,10.23,9.25,8.02,10.81,9.52,5.92,5.08,4.9,3.54,5.61,6.52,4,4,5,19,2018
train,7.2,9.83,8.08,6.48,10.59,8.24,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,20,2018
train,7.2,9.83,8.08,6.48,10.59,8.24,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,20,2018
train,6.58,9.56,7.59,5.82,10.43,7.89,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,21,2018
train,6.58,9.56,7.59,5.82,10.43,7.89,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,21,2018
train,5.8,9.3,6.85,5.23,10.04,7.25,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,22,2018
train,5.8,9.3,6.85,5.23,10.04,7.25,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,22,2018
train,5.23,9.11,6.4,4.64,9.69,6.78,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,23,2018
train,5.23,9.11,6.4,4.64,9.69,6.78,0.0,0.0,0.0,0.0,0.0,0.0,4,4,5,23,2018
train,4.61,8.97,6.03,4.24,9.4,6.43,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,0,2018
train,4.61,8.97,6.03,4.24,9.4,6.43,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,0,2018
train,4.83,8.85,6.04,4.25,9.15,6.05,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,1,2018
train,4.83,8.85,6.04,4.25,9.15,6.05,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,1,2018
train,4.87,8.7,6.29,4.63,8.9,5.82,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,2,2018
train,4.87,8.7,6.29,4.63,8.9,5.82,0.0,0.0,0.0,0.0,0.0,0.0,4,4,6,2,2018
