train,datetime,irradiance_Wm-2,pv_power_mw,panel_temp_C,4window,48window,last_hour,last_day,last_hour_mean,last_day_mean
train,2/16/2018 8:00,134.1,0.28,-0.13,0.0825000000000008,0.7477083333333331,0.0,0.17,7.945033519973776e-16,0.050833333333332766
train,2/16/2018 8:30,165.14,0.47,3.63,0.2000000000000008,0.744583333333333,0.05,0.62,0.012500000000000795,0.06270833333333277
train,2/16/2018 9:00,150.95,0.6,3.64,0.35000000000000075,0.7354166666666665,0.28,1.04,0.0825000000000008,0.08291666666666611
train,2/16/2018 9:30,498.89,1.94,10.74,0.8225000000000008,0.7443749999999998,0.47,1.51,0.2000000000000008,0.11208333333333277
train,2/16/2018 10:00,487.42,1.88,15.22,1.2225000000000008,0.7547916666666664,0.6,1.38,0.35000000000000075,0.13687499999999944
train,2/16/2018 10:30,251.73,1.17,16.51,1.3975000000000009,0.7281249999999998,1.94,2.45,0.8225000000000008,0.18270833333333278
train,2/16/2018 11:00,336.16,1.46,10.29,1.612500000000001,0.6966666666666664,1.88,2.97,1.2225000000000008,0.2397916666666661
train,2/16/2018 11:30,733.56,3.1,20.13,1.9025000000000012,0.6947916666666666,1.17,3.19,1.3975000000000009,0.3016666666666661
train,2/16/2018 12:00,756.53,3.29,19.77,2.2550000000000017,0.7039583333333331,1.46,2.85,1.612500000000001,0.3558333333333328
train,2/16/2018 12:30,631.72,2.61,18.83,2.6150000000000015,0.6889583333333332,3.1,3.33,1.9025000000000012,0.4218749999999995
train,2/16/2018 13:00,575.72,2.44,18.16,2.860000000000001,0.6749999999999998,3.29,3.11,2.2550000000000017,0.4833333333333328
train,2/16/2018 13:30,450.38,1.99,17.88,2.5825000000000014,0.6516666666666665,2.61,3.11,2.6150000000000015,0.5456249999999995
train,2/16/2018 14:00,486.43,2.18,16.7,2.3050000000000015,0.6468749999999999,2.44,2.41,2.860000000000001,0.5935416666666661
train,2/16/2018 14:30,463.18,1.95,16.56,2.1400000000000015,0.6337499999999999,1.99,2.58,2.5825000000000014,0.6445833333333327
train,2/16/2018 15:00,380.84,1.7,13.95,1.9550000000000014,0.6237499999999999,2.18,2.18,2.3050000000000015,0.6883333333333329
train,2/16/2018 15:30,224.46,0.97,11.34,1.7000000000000015,0.6114583333333333,1.95,1.56,2.1400000000000015,0.7197916666666663
train,2/16/2018 16:00,95.98,0.41,7.48,1.2575000000000016,0.6024999999999999,1.7,0.84,1.9550000000000014,0.7366666666666664
train,2/16/2018 16:30,54.1,0.22,6.28,0.8250000000000015,0.5997916666666666,0.97,0.35,1.7000000000000015,0.7437499999999998
train,2/16/2018 17:00,19.65,0.07,5.15,0.4175000000000015,0.5995833333333332,0.41,0.08,1.2575000000000016,0.7454166666666664
train,2/16/2018 17:30,0.69,0.0,4.17,0.1750000000000015,0.5995833333333332,0.22,0.0,0.8250000000000015,0.7454166666666664
train,2/16/2018 18:00,0.0,0.0,3.94,0.0725000000000015,0.5995833333333332,0.07,0.0,0.4175000000000015,0.7454166666666664
train,2/16/2018 18:30,0.0,0.0,3.92,0.017500000000001494,0.5995833333333332,0.0,0.0,0.1750000000000015,0.7454166666666664
train,2/16/2018 19:00,0.0,0.0,4.56,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,0.0725000000000015,0.7454166666666664
train,2/16/2018 19:30,0.0,0.0,4.99,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,0.017500000000001494,0.7454166666666664
train,2/16/2018 20:00,0.0,0.0,5.08,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/16/2018 20:30,0.0,0.0,4.91,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/16/2018 21:00,0.0,0.0,4.7,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/16/2018 21:30,0.0,0.0,5.2,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/16/2018 22:00,0.0,0.0,5.46,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/16/2018 22:30,0.0,0.0,5.38,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/16/2018 23:00,0.0,0.0,5.38,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/16/2018 23:30,0.0,0.0,4.87,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 0:00,0.0,0.0,4.4,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 0:30,0.0,0.0,4.43,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 1:00,0.0,0.0,3.88,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 1:30,0.0,0.0,4.51,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 2:00,0.0,0.0,4.76,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 2:30,0.0,0.0,4.63,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 3:00,0.0,0.0,4.65,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 3:30,0.0,0.0,4.75,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 4:00,0.0,0.0,3.78,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 4:30,0.0,0.0,3.94,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 5:00,0.0,0.0,4.06,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 5:30,0.0,0.0,3.5,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 6:00,0.0,0.0,3.78,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 6:30,0.0,0.0,4.09,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 7:00,0.19,0.0,4.08,1.4918621893400541e-15,0.5995833333333332,0.0,0.0,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 7:30,9.4,0.03,4.27,0.007500000000001492,0.5991666666666666,0.0,0.05,1.4918621893400541e-15,0.7454166666666664
train,2/17/2018 8:00,19.0,0.07,5.08,0.025000000000001493,0.5947916666666666,0.0,0.28,1.4918621893400541e-15,0.7477083333333331
train,2/17/2018 8:30,16.81,0.06,5.11,0.04000000000000149,0.5862499999999999,0.03,0.47,0.007500000000001492,0.744583333333333
train,2/17/2018 9:00,77.91,0.3,4.49,0.11500000000000149,0.58,0.07,0.6,0.025000000000001493,0.7354166666666665
train,2/17/2018 9:30,436.67,1.79,8.65,0.5550000000000016,0.5768749999999999,0.06,1.94,0.04000000000000149,0.7443749999999998
train,2/17/2018 10:00,519.84,1.93,18.42,1.0200000000000016,0.5779166666666665,0.3,1.88,0.11500000000000149,0.7547916666666664
train,2/17/2018 10:30,521.23,2.19,19.73,1.5525000000000018,0.5991666666666666,1.79,1.17,0.5550000000000016,0.7281249999999998
train,2/17/2018 11:00,710.39,3.03,22.19,2.2350000000000017,0.631875,1.93,1.46,1.0200000000000016,0.6966666666666664
train,2/17/2018 11:30,642.54,2.75,24.52,2.4750000000000014,0.6245833333333333,2.19,3.1,1.5525000000000018,0.6947916666666666
train,2/17/2018 12:00,678.85,2.84,24.61,2.7025000000000015,0.6152083333333332,3.03,3.29,2.2350000000000017,0.7039583333333331
train,2/17/2018 12:30,639.8,2.66,19.01,2.8200000000000016,0.61625,2.75,2.61,2.4750000000000014,0.6889583333333332
train,2/17/2018 13:00,747.44,3.3,24.23,2.8875000000000015,0.6341666666666665,2.84,2.44,2.7025000000000015,0.6749999999999998
train,2/17/2018 13:30,687.65,3.08,22.2,2.9700000000000015,0.656875,2.66,1.99,2.8200000000000016,0.6516666666666665
train,2/17/2018 14:00,515.64,2.36,18.33,2.8500000000000014,0.660625,3.3,2.18,2.8875000000000015,0.6468749999999999
train,2/17/2018 14:30,253.06,1.13,17.12,2.467500000000001,0.6435416666666668,3.08,1.95,2.9700000000000015,0.6337499999999999
train,2/17/2018 15:00,145.69,0.64,11.67,1.8025000000000013,0.6214583333333334,2.36,1.7,2.8500000000000014,0.6237499999999999
train,2/17/2018 15:30,107.91,0.47,9.08,1.1500000000000012,0.6110416666666668,1.13,0.97,2.467500000000001,0.6114583333333333
train,2/17/2018 16:00,109.31,0.48,9.38,0.6800000000000014,0.6125000000000002,0.64,0.41,1.8025000000000013,0.6024999999999999
train,2/17/2018 16:30,25.26,0.09,8.48,0.42000000000000137,0.6097916666666668,0.47,0.22,1.1500000000000012,0.5997916666666666
train,2/17/2018 17:00,9.66,0.03,7.05,0.2675000000000014,0.6089583333333335,0.48,0.07,0.6800000000000014,0.5995833333333332
train,2/17/2018 17:30,0.48,0.0,6.53,0.1500000000000014,0.6089583333333335,0.09,0.0,0.42000000000000137,0.5995833333333332
train,2/17/2018 18:00,0.0,0.0,6.54,0.030000000000001414,0.6089583333333335,0.03,0.0,0.2675000000000014,0.5995833333333332
train,2/17/2018 18:30,0.0,0.0,6.54,0.007500000000001415,0.6089583333333335,0.0,0.0,0.1500000000000014,0.5995833333333332
train,2/17/2018 19:00,0.0,0.0,6.08,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,0.030000000000001414,0.5995833333333332
train,2/17/2018 19:30,0.0,0.0,6.27,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,0.007500000000001415,0.5995833333333332
train,2/17/2018 20:00,0.0,0.0,6.08,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/17/2018 20:30,0.0,0.0,6.12,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/17/2018 21:00,0.0,0.0,6.22,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/17/2018 21:30,0.0,0.0,5.96,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/17/2018 22:00,0.0,0.0,6.04,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/17/2018 22:30,0.0,0.0,5.91,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/17/2018 23:00,0.0,0.0,6.01,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/17/2018 23:30,0.0,0.0,6.22,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 0:00,0.0,0.0,6.32,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 0:30,0.0,0.0,6.3,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 1:00,0.0,0.0,6.42,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 1:30,0.0,0.0,6.45,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 2:00,0.0,0.0,6.62,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 2:30,0.0,0.0,6.89,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 3:00,0.0,0.0,7.08,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 3:30,0.0,0.0,7.32,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 4:00,0.0,0.0,7.32,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 4:30,0.0,0.0,7.77,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 5:00,0.0,0.0,7.85,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 5:30,0.0,0.0,7.89,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 6:00,0.0,0.0,7.95,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 6:30,0.0,0.0,7.95,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 7:00,1.1,0.0,7.95,1.4155343563970746e-15,0.6089583333333335,0.0,0.0,1.4155343563970746e-15,0.5995833333333332
train,2/18/2018 7:30,7.24,0.02,7.94,0.005000000000001416,0.6087500000000001,0.0,0.03,1.4155343563970746e-15,0.5991666666666666
train,2/18/2018 8:00,22.58,0.08,8.15,0.025000000000001417,0.6089583333333334,0.0,0.07,1.4155343563970746e-15,0.5947916666666666
train,2/18/2018 8:30,56.4,0.23,8.91,0.08250000000000142,0.6125000000000002,0.02,0.06,0.005000000000001416,0.5862499999999999
train,2/18/2018 9:00,91.13,0.38,9.39,0.17750000000000143,0.6141666666666667,0.08,0.3,0.025000000000001417,0.58
train,2/18/2018 9:30,138.63,0.62,12.09,0.32750000000000146,0.5897916666666668,0.23,1.79,0.08250000000000142,0.5768749999999999
train,2/18/2018 10:00,140.23,0.6,13.8,0.45750000000000146,0.5620833333333335,0.38,1.93,0.17750000000000143,0.5779166666666665
train,2/18/2018 10:30,288.08,1.22,13.97,0.7050000000000015,0.5418750000000001,0.62,2.19,0.32750000000000146,0.5991666666666666
train,2/18/2018 11:00,295.19,1.23,21.01,0.9175000000000015,0.5043750000000001,0.6,3.03,0.45750000000000146,0.631875
train,2/18/2018 11:30,445.93,1.97,20.31,1.2550000000000014,0.4881250000000001,1.22,2.75,0.7050000000000015,0.6245833333333333
train,2/18/2018 12:00,381.13,1.63,22.34,1.5125000000000015,0.4629166666666667,1.23,2.84,0.9175000000000015,0.6152083333333332
train,2/18/2018 12:30,229.95,1.02,17.57,1.4625000000000015,0.42875,1.97,2.66,1.2550000000000014,0.61625
train,2/18/2018 13:00,301.84,1.28,18.93,1.4750000000000014,0.3866666666666667,1.63,3.3,1.5125000000000015,0.6341666666666665
train,2/18/2018 13:30,283.34,1.23,18.44,1.2900000000000016,0.348125,1.02,3.08,1.4625000000000015,0.656875
train,2/18/2018 14:00,184.62,0.83,17.25,1.0900000000000016,0.31625,1.28,2.36,1.4750000000000014,0.660625
train,2/18/2018 14:30,181.0,0.82,14.62,1.0400000000000018,0.3097916666666667,1.23,1.13,1.2900000000000016,0.6435416666666668
train,2/18/2018 15:00,109.82,0.47,14.99,0.8375000000000017,0.30625,0.83,0.64,1.0900000000000016,0.6214583333333334
train,2/18/2018 15:30,47.97,0.2,12.01,0.5800000000000017,0.300625,0.82,0.47,1.0400000000000018,0.6110416666666668
train,2/18/2018 16:00,27.75,0.11,10.53,0.4000000000000017,0.29291666666666666,0.47,0.48,0.8375000000000017,0.6125000000000002
train,2/18/2018 16:30,8.19,0.02,9.43,0.2000000000000017,0.2914583333333333,0.2,0.09,0.5800000000000017,0.6097916666666668
train,2/18/2018 17:00,3.67,0.0,8.93,0.08250000000000171,0.29083333333333333,0.11,0.03,0.4000000000000017,0.6089583333333335
train,2/18/2018 17:30,0.3,0.0,8.66,0.03250000000000171,0.29083333333333333,0.02,0.0,0.2000000000000017,0.6089583333333335
train,2/18/2018 18:00,0.0,0.0,8.61,0.005000000000001708,0.29083333333333333,0.0,0.0,0.08250000000000171,0.6089583333333335
train,2/18/2018 18:30,0.0,0.0,8.59,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,0.03250000000000171,0.6089583333333335
train,2/18/2018 19:00,0.0,0.0,8.44,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,0.005000000000001708,0.6089583333333335
train,2/18/2018 19:30,0.0,0.0,8.44,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/18/2018 20:00,0.0,0.0,7.97,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/18/2018 20:30,0.0,0.0,7.73,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/18/2018 21:00,0.0,0.0,7.67,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/18/2018 21:30,0.0,0.0,7.48,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/18/2018 22:00,0.0,0.0,7.38,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/18/2018 22:30,0.0,0.0,7.51,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/18/2018 23:00,0.0,0.0,7.66,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/18/2018 23:30,0.0,0.0,7.69,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 0:00,0.0,0.0,7.65,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 0:30,0.0,0.0,7.65,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 1:00,0.0,0.0,7.52,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 1:30,0.0,0.0,7.51,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 2:00,0.0,0.0,7.56,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 2:30,0.0,0.0,7.57,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 3:00,0.0,0.0,7.54,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 3:30,0.0,0.0,7.78,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 4:00,0.0,0.0,7.84,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 4:30,0.0,0.0,7.86,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 5:00,0.0,0.0,7.91,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 5:30,0.0,0.0,7.91,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 6:00,0.0,0.0,8.14,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 6:30,0.0,0.0,8.15,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 7:00,1.2,0.0,8.19,1.7078352620991666e-15,0.29083333333333333,0.0,0.0,1.7078352620991666e-15,0.6089583333333335
train,2/19/2018 7:30,17.99,0.06,8.23,0.015000000000001706,0.2916666666666667,0.0,0.02,1.7078352620991666e-15,0.6087500000000001
train,2/19/2018 8:00,29.31,0.1,8.78,0.04000000000000171,0.2920833333333333,0.0,0.08,1.7078352620991666e-15,0.6089583333333334
train,2/19/2018 8:30,26.23,0.1,9.02,0.06500000000000171,0.289375,0.06,0.23,0.015000000000001706,0.6125000000000002
train,2/19/2018 9:00,35.31,0.14,9.1,0.10000000000000171,0.284375,0.1,0.38,0.04000000000000171,0.6141666666666667
train,2/19/2018 9:30,60.0,0.25,9.59,0.14750000000000169,0.27666666666666667,0.1,0.62,0.06500000000000171,0.5897916666666668
train,2/19/2018 10:00,59.09,0.26,9.55,0.1875000000000017,0.26958333333333334,0.14,0.6,0.10000000000000171,0.5620833333333335
train,2/19/2018 10:30,89.24,0.39,10.01,0.2600000000000017,0.25229166666666664,0.25,1.22,0.14750000000000169,0.5418750000000001
train,2/19/2018 11:00,136.85,0.63,10.81,0.3825000000000016,0.23979166666666665,0.26,1.23,0.1875000000000017,0.5043750000000001
train,2/19/2018 11:30,149.77,0.67,11.1,0.4875000000000016,0.2127083333333333,0.39,1.97,0.2600000000000017,0.4881250000000001
train,2/19/2018 12:00,231.29,1.04,12.57,0.6825000000000017,0.2004166666666667,0.63,1.63,0.3825000000000016,0.4629166666666667
train,2/19/2018 12:30,172.86,0.75,12.65,0.7725000000000016,0.1947916666666667,0.67,1.02,0.4875000000000016,0.42875
train,2/19/2018 13:00,175.17,0.77,12.71,0.8075000000000017,0.1841666666666667,1.04,1.28,0.6825000000000017,0.3866666666666667
train,2/19/2018 13:30,161.76,0.71,12.0,0.8175000000000017,0.17333333333333334,0.75,1.23,0.7725000000000016,0.348125
train,2/19/2018 14:00,301.76,1.29,14.91,0.8800000000000017,0.18291666666666664,0.77,0.83,0.8075000000000017,0.31625
train,2/19/2018 14:30,157.51,0.67,13.55,0.8600000000000017,0.17979166666666666,0.71,0.82,0.8175000000000017,0.3097916666666667
train,2/19/2018 15:00,149.3,0.67,11.94,0.8350000000000016,0.1839583333333333,1.29,0.47,0.8800000000000017,0.30625
train,2/19/2018 15:30,126.65,0.54,12.02,0.7925000000000016,0.19104166666666664,0.67,0.2,0.8600000000000017,0.300625
train,2/19/2018 16:00,97.34,0.42,10.78,0.5750000000000016,0.19749999999999998,0.67,0.11,0.8350000000000016,0.29291666666666666
train,2/19/2018 16:30,65.63,0.29,10.94,0.48000000000000165,0.20312499999999997,0.54,0.02,0.7925000000000016,0.2914583333333333
train,2/19/2018 17:00,25.23,0.09,8.93,0.33500000000000163,0.20499999999999996,0.42,0.0,0.5750000000000016,0.29083333333333333
train,2/19/2018 17:30,2.22,0.0,7.98,0.20000000000000162,0.20499999999999996,0.29,0.0,0.48000000000000165,0.29083333333333333
train,2/19/2018 18:00,0.0,0.0,7.95,0.09500000000000162,0.20499999999999996,0.09,0.0,0.33500000000000163,0.29083333333333333
train,2/19/2018 18:30,0.0,0.0,7.83,0.02250000000000163,0.20499999999999996,0.0,0.0,0.20000000000000162,0.29083333333333333
train,2/19/2018 19:00,0.0,0.0,7.61,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,0.09500000000000162,0.29083333333333333
train,2/19/2018 19:30,0.0,0.0,7.71,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,0.02250000000000163,0.29083333333333333
train,2/19/2018 20:00,0.0,0.0,7.59,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/19/2018 20:30,0.0,0.0,7.79,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/19/2018 21:00,0.0,0.0,7.88,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/19/2018 21:30,0.0,0.0,7.94,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/19/2018 22:00,0.0,0.0,7.68,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/19/2018 22:30,0.0,0.0,7.8,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/19/2018 23:00,0.0,0.0,7.56,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/19/2018 23:30,0.0,0.0,7.37,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 0:00,0.0,0.0,7.45,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 0:30,0.0,0.0,7.39,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 1:00,0.0,0.0,7.4,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 1:30,0.0,0.0,7.4,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 2:00,0.0,0.0,7.26,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 2:30,0.0,0.0,7.3,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 3:00,0.0,0.0,7.63,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 3:30,0.0,0.0,7.84,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 4:00,0.0,0.0,7.55,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 4:30,0.0,0.0,7.16,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 5:00,0.0,0.0,7.0,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 5:30,0.0,0.0,6.51,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 6:00,0.0,0.0,5.81,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 6:30,0.0,0.0,6.3,1.6306400674181987e-15,0.20499999999999996,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 7:00,2.98,0.01,5.35,0.0025000000000016307,0.2052083333333333,0.0,0.0,1.6306400674181987e-15,0.29083333333333333
train,2/20/2018 7:30,32.87,0.12,4.22,0.03250000000000163,0.20645833333333327,0.0,0.06,1.6306400674181987e-15,0.2916666666666667
train,2/20/2018 8:00,187.4,0.41,5.02,0.13500000000000162,0.21291666666666662,0.01,0.1,0.0025000000000016307,0.2920833333333333
train,2/20/2018 8:30,295.56,0.87,7.48,0.3525000000000016,0.22895833333333326,0.12,0.1,0.03250000000000163,0.289375
